,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Price_every_Year,Price_every_KM
555,555,Audi A6 2011-2015 2.0 TDI Premium Plus,Hyderabad,2012,202082,First,17.68,1968,174.33,5.0,12.3,0,0,0,12,1.0250000000000001,0.06086638097406004
556,556,Ford Ikon 1.3 LXi NXt,Chennai,2004,129000,Third,13.8,1299,70.0,5.0,1.5,0,1,1,20,0.075,0.011627906976744186
557,557,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,33558,First,20.14,1498,88.0,5.0,8.12,0,0,1,6,1.3533333333333333,0.2419691280767626
558,558,Mahindra Bolero VLX CRDe,Coimbatore,2012,60271,First,13.6,2523,63.0,7.0,6.12,0,0,1,12,0.51,0.10154137147218396
559,559,Honda City i DTEC VX Option,Coimbatore,2017,45366,First,25.1,1498,98.6,5.0,10.88,0,0,1,7,1.5542857142857145,0.239827183353172
560,560,Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,9500,First,18.2,1199,82.5,5.0,3.5,0,1,1,10,0.35,0.368421052631579
561,561,Hyundai i20 1.2 Spotz,Kochi,2016,42362,First,18.6,1197,81.83,5.0,6.15,0,1,1,8,0.76875,0.14517728152589585
562,562,BMW X1 sDrive 20d Sportline,Chennai,2016,21000,First,17.05,1995,184.0,5.0,33.0,0,0,0,8,4.125,1.5714285714285714
563,563,BMW X1 sDrive 20d Exclusive,Mumbai,2012,15200,First,15.06,1995,177.0,5.0,13.5,0,0,0,12,1.125,0.8881578947368421
564,564,Toyota Fortuner 4x2 AT,Mumbai,2015,43690,First,12.55,2982,168.5,7.0,17.11,0,0,0,9,1.901111111111111,0.39162279697871366
565,565,Audi Q7 4.2 TDI Quattro Technology,Kochi,2014,79926,First,11.33,4134,335.2,7.0,29.77,0,0,0,10,2.977,0.37246953431924534
566,566,Maruti Ertiga VDI,Kolkata,2013,53073,First,20.77,1248,88.76,7.0,5.95,0,0,1,11,0.5409090909090909,0.11210973564712755
567,567,Hyundai i20 1.2 Magna,Bangalore,2015,59000,First,18.5,1197,80.0,5.0,5.75,0,1,1,9,0.6388888888888888,0.09745762711864407
568,568,Mercedes-Benz S Class 2005 2013 S 350 L,Bangalore,2006,47088,Second,10.13,3498,364.9,5.0,19.0,0,1,0,18,1.0555555555555556,0.4034998301053347
569,569,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55000,First,20.45,1461,83.8,5.0,4.75,0,0,1,10,0.475,0.08636363636363636
570,570,Mahindra Quanto C2,Hyderabad,2013,80430,Second,17.21,1493,100.0,7.0,3.3,0,0,1,11,0.3,0.04102946661693398
571,571,Toyota Fortuner 4x2 AT,Delhi,2013,71932,First,12.55,2982,168.5,7.0,16.5,0,0,0,11,1.5,0.22938330645609742
572,572,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2014,19000,First,15.97,2993,258.0,7.0,44.0,0,0,0,10,4.4,2.3157894736842106
573,573,Maruti Swift Dzire VDi,Hyderabad,2011,81759,First,19.3,1248,73.9,5.0,4.39,0,0,1,13,0.3376923076923077,0.053694394500911215
574,574,Maruti Swift LDI Optional,Kochi,2018,52010,First,25.2,1248,74.0,5.0,6.2,0,0,1,6,1.0333333333333334,0.11920784464526052
575,575,Audi A6 2011-2015 35 TFSI Technology,Kochi,2016,58953,First,13.53,1984,177.01,5.0,24.22,0,1,0,8,3.0275,0.4108357505131206
576,576,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,Mumbai,2008,93000,Third,10.5,2835,107.2,6.0,5.45,0,0,1,16,0.340625,0.058602150537634415
577,577,Jaguar XF 2.2 Litre Executive,Delhi,2016,10000,First,16.36,2179,187.7,5.0,44.0,0,0,0,8,5.5,4.4
578,578,Toyota Innova Crysta 2.8 ZX AT,Coimbatore,2019,40674,First,11.36,2755,171.5,7.0,24.82,0,0,0,5,4.964,0.6102178295717166
579,579,Skoda Octavia Ambition 2.0 TDI AT,Mumbai,2015,50000,First,19.3,1968,141.0,5.0,11.69,0,0,0,9,1.2988888888888888,0.23379999999999998
580,580,Toyota Corolla Altis VL AT,Bangalore,2018,1331,First,14.28,1798,138.03,5.0,20.0,0,1,0,6,3.3333333333333335,15.026296018031555
581,581,Maruti Omni 8 Seater BSII,Pune,2010,60000,First,19.7,796,35.0,8.0,1.45,0,1,1,14,0.10357142857142856,0.024166666666666666
582,582,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2018,10003,First,17.9,2143,170.0,5.0,48.5,0,0,0,6,8.083333333333334,4.84854543636909
583,583,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2016,25000,First,21.5,1498,108.5,5.0,9.45,0,0,0,8,1.18125,0.37799999999999995
584,584,Mahindra XUV500 W10 2WD,Ahmedabad,2015,73000,First,16.0,2179,140.0,7.0,12.5,0,0,1,9,1.3888888888888888,0.17123287671232876
585,585,Nissan Terrano XL 85 PS,Hyderabad,2014,59962,First,20.45,1461,83.8,5.0,6.9,0,0,1,10,0.6900000000000001,0.1150728794903439
586,586,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2012,72000,Second,22.32,1582,126.32,5.0,5.8,0,0,1,12,0.48333333333333334,0.08055555555555556
587,587,BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2016,20967,First,14.69,2993,258.0,5.0,44.56,0,0,0,8,5.57,2.1252444317260455
588,588,Mahindra Scorpio S4 Plus,Bangalore,2015,35000,Second,15.4,2179,120.0,7.0,8.5,0,0,1,9,0.9444444444444444,0.24285714285714285
589,589,Hyundai Verna 1.6 CRDi SX,Coimbatore,2017,38056,First,23.9,1582,126.2,5.0,10.7,0,0,1,7,1.5285714285714285,0.2811645995375236
590,590,Audi Q7 3.0 TDI Quattro Premium Plus,Pune,2009,94000,Second,12.07,2967,241.4,7.0,12.0,0,0,0,15,0.8,0.1276595744680851
591,591,Chevrolet Aveo U-VA 1.2 LT,Coimbatore,2010,64236,First,14.7,1150,76.0,5.0,2.44,0,1,1,14,0.1742857142857143,0.03798493056852855
592,592,Mahindra Bolero ZLX BSIII,Kolkata,2000,124000,First,13.6,2523,63.0,7.0,1.95,0,0,1,24,0.08125,0.015725806451612902
593,593,Hyundai Xcent 1.2 Kappa S,Mumbai,2014,7400,First,19.1,1197,82.0,5.0,4.35,0,1,1,10,0.43499999999999994,0.5878378378378377
594,594,Toyota Innova Crysta 2.4 GX MT 8S,Hyderabad,2017,52000,First,13.68,2393,147.8,8.0,17.5,0,0,1,7,2.5,0.3365384615384615
595,595,Hyundai EON Era Plus,Hyderabad,2015,68764,First,21.1,814,55.2,5.0,2.9,0,1,1,9,0.3222222222222222,0.042173230178581815
596,596,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,64000,First,22.07,1199,73.9,5.0,2.9,0,0,1,11,0.2636363636363636,0.0453125
597,597,Maruti Vitara Brezza ZDi,Pune,2016,21558,First,24.3,1248,88.5,5.0,8.9,0,0,1,8,1.1125,0.4128397810557566
598,598,BMW 3 Series 320d Prestige,Mumbai,2013,37500,First,18.88,1995,184.0,5.0,16.75,0,0,0,11,1.5227272727272727,0.44666666666666666
599,599,Hyundai EON Sportz,Coimbatore,2016,14077,First,21.1,814,55.2,5.0,3.95,0,1,1,8,0.49375,0.2805995595652483
600,600,Honda City 1.5 S MT,Mumbai,2009,70000,First,17.0,1497,118.0,5.0,2.1,0,1,1,15,0.14,0.030000000000000002
601,601,Honda Accord 2.4 MT,Kochi,2011,54316,Second,12.8,2354,177.6,5.0,4.29,0,1,1,13,0.33,0.07898225200677517
602,602,Mahindra Xylo E8,Hyderabad,2009,90764,First,14.0,2498,112.0,8.0,3.85,0,0,1,15,0.25666666666666665,0.042417698647040675
603,603,BMW 3 Series 320d,Chennai,2009,137000,Second,13.2,1995,170.0,5.0,9.0,0,0,0,15,0.6,0.06569343065693431
604,604,Honda City V MT,Pune,2013,127000,Second,16.8,1497,116.3,5.0,4.5,0,1,1,11,0.4090909090909091,0.03543307086614174
605,605,Mahindra XUV500 W10 2WD,Kochi,2016,51884,First,16.0,2179,140.0,7.0,12.46,0,0,1,8,1.5575,0.24015110631408526
606,606,Hyundai i20 Asta 1.4 CRDi,Delhi,2014,67407,First,21.27,1396,88.76,5.0,4.65,0,0,1,10,0.465,0.06898393341937782
607,607,Toyota Fortuner 4x2 Manual,Hyderabad,2014,107825,First,13.0,2982,168.5,7.0,20.5,0,0,1,10,2.05,0.19012288430326918
608,608,Mahindra Bolero DI BSII,Chennai,2006,82453,First,13.6,2523,63.0,8.0,2.9,0,0,1,18,0.1611111111111111,0.03517155227826762
609,609,Maruti Esteem Vxi - BSIII,Chennai,2007,30441,First,15.9,1298,85.0,5.0,1.45,0,1,1,17,0.08529411764705883,0.04763312637561184
610,610,Mini Cooper 5 DOOR D,Mumbai,2016,11000,First,20.7,1496,113.98,5.0,29.5,0,0,0,8,3.6875,2.681818181818182
611,611,Audi Q3 35 TDI Quattro Premium,Hyderabad,2015,61000,First,15.73,1968,174.33,5.0,25.0,0,0,0,9,2.7777777777777777,0.4098360655737705
612,612,Hyundai i20 Sportz Option,Delhi,2013,48454,Second,17.0,1197,80.0,5.0,3.5,0,1,1,11,0.3181818181818182,0.0722334585379948
613,613,Tata Safari Storme VX Varicor 400,Jaipur,2017,37000,First,14.1,2179,154.0,7.0,11.25,0,0,1,7,1.6071428571428572,0.30405405405405406
614,614,Honda BR-V i-DTEC VX MT,Kochi,2017,32249,First,21.9,1498,98.6,7.0,10.79,0,0,1,7,1.5414285714285714,0.3345840181090886
615,615,Volkswagen Jetta 2013-2015 2.0L TDI Highline,Kolkata,2013,58000,First,19.33,1968,138.03,5.0,5.9,0,0,1,11,0.5363636363636364,0.10172413793103449
616,616,Hyundai Xcent 1.2 Kappa S Option,Jaipur,2017,28360,First,19.1,1197,81.86,5.0,5.12,0,1,1,7,0.7314285714285714,0.18053596614950634
617,617,Maruti Ignis 1.2 Alpha,Mumbai,2017,7000,First,20.89,1197,81.8,5.0,5.7,0,1,1,7,0.8142857142857143,0.8142857142857143
618,618,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,19658,First,18.12,1995,190.0,5.0,35.84,0,0,0,8,4.48,1.8231763149862652
619,619,Ford Ikon 1.3 CLXi,Hyderabad,2007,92000,First,13.8,1299,70.0,5.0,1.25,0,1,1,17,0.07352941176470588,0.013586956521739132
620,620,Hyundai i10 Sportz,Kolkata,2013,25000,First,20.36,1197,78.9,5.0,2.65,0,1,1,11,0.2409090909090909,0.106
621,621,Hyundai Verna 1.6 CRDI,Coimbatore,2016,37882,First,22.32,1582,126.3,5.0,9.19,0,0,1,8,1.14875,0.2425954279077134
622,622,BMW 3 Series 320d Highline,Bangalore,2014,69330,First,16.07,1995,181.0,5.0,23.5,0,0,0,10,2.35,0.33895860377902787
623,623,Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,Delhi,2011,61000,First,12.3,1796,185.0,5.0,12.5,0,1,0,13,0.9615384615384616,0.20491803278688525
624,624,Chevrolet Beat Option Pack,Kolkata,2010,35000,Second,18.6,1199,79.4,5.0,1.5,0,1,1,14,0.10714285714285714,0.04285714285714286
625,625,Mahindra XUV500 W8 2WD,Delhi,2012,72450,First,15.1,2179,140.0,7.0,8.1,0,0,1,12,0.6749999999999999,0.11180124223602485
626,626,Maruti Ciaz ZDi Plus SHVS,Jaipur,2017,36381,First,28.09,1248,88.5,5.0,9.75,0,0,1,7,1.3928571428571428,0.26799703141749814
627,627,Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2017,25559,First,19.71,2143,201.15,5.0,37.93,0,0,0,7,5.418571428571428,1.4840173715716578
628,628,Honda City ZX CVT,Chennai,2005,100000,Third,16.4,1497,78.0,5.0,1.96,0,1,0,19,0.1031578947368421,0.0196
629,629,Toyota Fortuner 4x2 4 Speed AT,Jaipur,2015,94000,First,11.5,2982,169.0,7.0,20.5,0,0,0,9,2.2777777777777777,0.21808510638297873
630,630,Maruti Alto K10 VXI,Bangalore,2011,64357,First,24.07,998,67.1,5.0,2.75,0,1,1,13,0.21153846153846154,0.04273039451807884
631,631,Jaguar XJ 2.0L Portfolio,Mumbai,2017,10501,First,9.43,1999,237.4,5.0,75.0,0,1,0,7,10.714285714285714,7.14217693552995
632,632,Hyundai i20 1.4 Magna ABS,Chennai,2009,47000,First,21.9,1396,90.0,5.0,2.8,0,0,1,15,0.18666666666666665,0.05957446808510638
633,633,Honda BRV i-VTEC V CVT,Mumbai,2017,18000,First,16.0,1497,117.3,7.0,9.25,0,1,0,7,1.3214285714285714,0.513888888888889
634,634,Toyota Corolla Executive (HE),Chennai,2007,89000,First,13.4,1794,125.0,5.0,3.0,0,1,1,17,0.17647058823529413,0.033707865168539325
635,635,Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,49964,First,17.68,1968,174.33,5.0,23.89,0,0,0,10,2.3890000000000002,0.47814426386998643
636,636,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,Mumbai,2014,35000,First,12.99,2494,100.6,7.0,12.75,0,0,1,10,1.275,0.36428571428571427
637,637,Hyundai Grand i10 CRDi Sportz,Jaipur,2014,64000,First,24.0,1120,70.0,5.0,4.15,0,0,1,10,0.41500000000000004,0.06484375
638,638,Volkswagen Vento IPL II Petrol Highline AT,Mumbai,2013,36000,First,14.8,1598,105.0,5.0,4.65,0,1,0,11,0.4227272727272728,0.12916666666666668
639,639,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Delhi,2012,78600,First,12.8,2494,102.0,7.0,8.9,0,0,1,12,0.7416666666666667,0.11323155216284989
640,640,Hyundai Verna CRDi SX,Jaipur,2008,170000,Second,16.8,1493,110.0,5.0,1.5,0,0,1,16,0.09375,0.008823529411764706
641,641,Maruti Ritz VDi,Pune,2015,65000,Second,23.2,1248,73.94,5.0,3.27,0,0,1,9,0.36333333333333334,0.0503076923076923
642,642,Audi Q7 3.0 TDI Quattro Technology,Pune,2008,120300,Second,12.07,2967,241.4,7.0,18.0,0,0,0,16,1.125,0.14962593516209474
643,643,Hyundai i20 Asta Option 1.2,Pune,2016,21000,First,18.6,1197,81.83,5.0,6.3,0,1,1,8,0.7875,0.3
644,644,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,18108,First,24.3,1248,88.5,5.0,11.31,0,0,1,7,1.6157142857142859,0.6245858184227965
645,645,Honda City i VTEC S,Pune,2014,58407,First,17.4,1497,117.3,5.0,6.16,0,1,1,10,0.616,0.10546681048504461
646,646,Maruti Ciaz ZXi,Pune,2014,49500,First,20.73,1373,91.1,5.0,6.0,0,1,1,10,0.6,0.12121212121212122
647,647,Nissan Sunny XV CVT,Kochi,2013,37199,First,17.5,1498,99.6,5.0,5.43,0,1,0,11,0.4936363636363636,0.14597166590499744
648,648,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,62000,First,22.07,1199,73.9,5.0,4.65,0,0,1,12,0.3875,0.07500000000000001
649,649,Maruti Ertiga ZDI,Hyderabad,2015,59000,First,20.77,1248,88.8,7.0,7.5,0,0,1,9,0.8333333333333334,0.1271186440677966
650,650,Maruti Swift Dzire VDI,Jaipur,2015,60000,First,26.59,1248,74.0,5.0,6.25,0,0,1,9,0.6944444444444444,0.10416666666666667
651,651,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Bangalore,2007,39037,First,14.84,2143,170.0,5.0,9.25,0,0,0,17,0.5441176470588235,0.23695468401772676
652,652,Honda Brio S MT,Mumbai,2013,17003,First,19.4,1198,86.8,5.0,3.15,0,1,1,11,0.2863636363636364,0.18526142445450802
653,653,Hyundai i10 Magna Optional 1.1L,Hyderabad,2008,80400,First,16.0,1086,66.7,5.0,2.3,0,1,1,16,0.14375,0.02860696517412935
654,654,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2012,75200,First,22.32,1582,126.32,5.0,5.25,0,0,1,12,0.4375,0.06981382978723405
655,655,Maruti Ciaz VDI SHVS,Kochi,2017,41217,First,28.09,1248,88.5,5.0,7.4,0,0,1,7,1.0571428571428572,0.179537569449499
656,656,Ford Ikon 1.3 Flair,Pune,2006,98293,Second,13.8,1299,70.0,5.0,1.55,0,1,1,18,0.08611111111111111,0.01576917990090851
657,657,Volkswagen Polo 1.2 MPI Highline,Pune,2017,54000,Second,16.2,1199,74.0,5.0,6.0,0,1,1,7,0.8571428571428571,0.11111111111111112
658,658,Honda Jazz 1.2 V i VTEC,Chennai,2016,17377,First,18.7,1199,88.7,5.0,5.9,0,1,1,8,0.7375,0.3395292628186684
659,659,Honda Amaze EX i-Dtech,Bangalore,2013,33800,Second,25.8,1498,98.6,5.0,4.7,0,0,1,11,0.4272727272727273,0.1390532544378698
660,660,Hyundai i20 Asta 1.4 CRDi,Hyderabad,2015,86157,First,22.54,1396,88.73,5.0,6.5,0,0,1,9,0.7222222222222222,0.07544366679434057
661,661,Maruti Ritz VDi,Hyderabad,2012,146824,First,21.1,1248,73.9,5.0,3.55,0,0,1,12,0.29583333333333334,0.024178608401896146
662,662,Honda City V MT,Chennai,2014,55000,First,16.8,1497,116.3,5.0,7.1,0,1,1,10,0.71,0.1290909090909091
663,663,Skoda Superb 1.8 TSI MT,Hyderabad,2010,53293,First,13.14,1798,160.0,5.0,6.0,0,1,1,14,0.42857142857142855,0.11258514251402624
664,664,Maruti Vitara Brezza LDi Option,Pune,2017,38000,First,24.3,1248,88.5,5.0,7.99,0,0,1,7,1.1414285714285715,0.21026315789473685
665,665,Hyundai i20 Asta,Bangalore,2009,64000,Second,17.0,1197,80.0,5.0,4.1,0,1,1,15,0.2733333333333333,0.0640625
666,666,Maruti Alto K10 VXI AGS,Hyderabad,2017,25058,First,24.07,998,67.1,5.0,3.95,0,1,0,7,0.5642857142857143,0.15763428845079416
667,667,Hyundai EON Era Plus,Kochi,2016,36700,First,21.1,814,55.2,5.0,4.38,0,1,1,8,0.5475,0.11934604904632153
668,668,Hyundai i10 Sportz,Mumbai,2011,35000,First,20.36,1197,78.9,5.0,2.75,0,1,1,13,0.21153846153846154,0.07857142857142857
669,669,Mercedes-Benz SLK-Class SLK 350,Coimbatore,2016,22732,First,18.1,3498,306.0,2.0,55.54,0,1,0,8,6.9425,2.443251803624846
670,670,Audi A6 2.0 TDI Design Edition,Hyderabad,2014,48000,First,18.53,1968,187.74,5.0,29.0,0,0,0,10,2.9,0.6041666666666667
671,671,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2013,62084,First,22.77,1498,98.59,5.0,6.6,0,0,1,11,0.6,0.10630758327427356
672,672,Volkswagen Passat Highline DSG,Kolkata,2012,39273,First,14.3,1968,140.0,5.0,6.99,0,0,0,12,0.5825,0.177984875105034
673,673,Toyota Innova Crysta 2.4 ZX MT,Bangalore,2017,64798,First,13.68,2393,147.8,7.0,18.75,0,0,1,7,2.6785714285714284,0.28936078274020804
674,674,Ford Figo Diesel ZXI,Jaipur,2010,100002,Third,20.0,1399,68.0,5.0,1.28,0,0,1,14,0.09142857142857143,0.012799744005119898
675,675,Chevrolet Aveo 1.4,Pune,2006,78000,Third,14.49,1399,92.7,5.0,1.2,0,1,1,18,0.06666666666666667,0.015384615384615384
676,676,Maruti Ritz LXi,Coimbatore,2013,57717,First,18.5,1197,85.8,5.0,4.31,0,1,1,11,0.3918181818181818,0.07467470589254464
677,677,Land Rover Freelander 2 SE,Chennai,2011,109000,First,12.39,2179,147.51,5.0,16.5,0,0,0,13,1.2692307692307692,0.1513761467889908
678,678,Hyundai Grand i10 Asta,Coimbatore,2017,74515,First,18.9,1197,82.0,5.0,5.64,0,1,1,7,0.8057142857142857,0.07568945849828894
679,679,Ford Endeavour 3.2 Trend AT 4X4,Coimbatore,2017,50484,First,10.91,3198,197.2,7.0,31.12,0,0,0,7,4.445714285714286,0.6164329292449093
680,680,Audi Q5 2008-2012 2.0 TDI,Kochi,2013,13452,First,12.8,1968,167.6,5.0,25.46,0,0,0,11,2.3145454545454545,1.8926553672316386
681,681,Hyundai Verna 1.6 VTVT,Kochi,2017,37688,First,17.01,1591,121.3,5.0,7.88,0,1,1,7,1.1257142857142857,0.20908511993207388
682,682,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Chennai,2017,34000,First,13.0,2143,204.0,5.0,36.0,0,0,0,7,5.142857142857143,1.0588235294117647
683,683,Mercedes-Benz M-Class ML 350 4Matic,Pune,2014,120000,First,0.0,2987,165.0,5.0,30.0,0,0,0,10,3.0,0.25
684,684,Maruti Swift Dzire ZXi,Pune,2008,64000,Second,17.5,1298,85.8,5.0,2.85,0,1,1,16,0.178125,0.04453125
685,685,Honda City 1.3 EXI S,Delhi,2011,100000,First,13.0,1343,90.0,5.0,3.5,0,1,1,13,0.2692307692307692,0.034999999999999996
686,686,Renault Duster 85PS Diesel RxL Optional,Jaipur,2014,75000,First,20.46,1461,83.8,5.0,7.5,0,0,1,10,0.75,0.1
687,687,Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2012,86000,First,14.84,2143,170.0,5.0,19.0,0,0,0,12,1.5833333333333333,0.22093023255813954
688,688,BMW X5 xDrive 30d Design Pure Experience 5 Seater,Hyderabad,2015,69000,First,15.97,2993,258.0,5.0,54.0,0,0,0,9,6.0,0.782608695652174
689,689,Hyundai Xcent 1.2 Kappa SX Option,Kochi,2015,41721,First,19.1,1197,82.0,5.0,4.7,0,1,1,9,0.5222222222222223,0.1126531003571343
690,690,Maruti Dzire AMT ZXI Plus,Hyderabad,2017,13000,First,22.0,1197,81.8,5.0,8.5,0,1,0,7,1.2142857142857142,0.6538461538461539
691,691,BMW 3 Series 320d Corporate Edition,Kolkata,2013,38998,First,16.07,1995,181.0,4.0,17.0,0,0,0,11,1.5454545454545454,0.43591979075850046
692,692,Maruti Alto 800 LXI,Kochi,2017,54250,First,22.74,796,47.3,5.0,3.51,0,1,1,7,0.5014285714285714,0.06470046082949309
693,693,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2013,45979,Second,17.11,1968,174.33,5.0,19.5,0,0,0,11,1.7727272727272727,0.424106657387068
694,694,Mini Cooper S,Pune,2012,37000,Second,13.6,1598,181.0,4.0,17.0,0,1,0,12,1.4166666666666667,0.4594594594594595
695,695,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,46983,Second,12.07,2967,241.4,7.0,43.35,0,0,0,9,4.816666666666666,0.9226741587382671
696,696,Chevrolet Beat Diesel LT,Bangalore,2012,40700,First,25.44,936,57.6,5.0,2.65,0,0,1,12,0.22083333333333333,0.06511056511056511
697,697,Maruti Wagon R LXI BS IV,Kochi,2015,43828,First,20.51,998,67.04,5.0,3.52,0,1,1,9,0.39111111111111113,0.080313954549603
698,698,Nissan Terrano XV Premium 110 PS,Kolkata,2016,53000,First,19.01,1461,108.5,5.0,6.25,0,0,1,8,0.78125,0.1179245283018868
699,699,BMW 3 Series 320d Luxury Plus,Ahmedabad,2015,100000,First,18.88,1995,184.0,5.0,24.75,0,0,0,9,2.75,0.2475
700,700,Maruti Swift Dzire VXI,Mumbai,2015,19000,First,20.85,1197,83.14,5.0,5.25,0,1,1,9,0.5833333333333334,0.2763157894736842
701,701,Skoda Yeti Elegance 4X2,Jaipur,2016,84000,First,17.72,1968,108.5,5.0,11.0,0,0,1,8,1.375,0.13095238095238096
702,702,Ford EcoSport 1.5 Ti VCT AT Titanium,Kochi,2018,37630,First,15.63,1499,110.4,5.0,9.1,0,1,0,6,1.5166666666666666,0.24182832846133404
703,703,Hyundai i20 1.2 Magna,Chennai,2010,67714,First,18.5,1197,80.0,5.0,3.25,0,1,1,14,0.23214285714285715,0.04799598310541395
704,704,Maruti S Cross DDiS 200 Sigma Option,Pune,2017,32000,First,15.0,1248,88.5,5.0,8.5,0,0,1,7,1.2142857142857142,0.265625
705,705,Hyundai Verna Transform VTVT,Pune,2010,51000,First,16.2,1599,103.2,5.0,3.1,0,1,1,14,0.22142857142857145,0.0607843137254902
706,706,BMW 3 Series 320d Luxury Line,Kochi,2015,58390,First,18.88,1995,184.0,5.0,19.86,0,0,0,9,2.2066666666666666,0.3401267340297996
707,707,Hyundai Grand i10 1.2 CRDi Magna,Kolkata,2017,14000,First,24.0,1186,73.97,5.0,4.9,0,0,1,7,0.7000000000000001,0.35000000000000003
708,708,Honda City i-VTEC V,Delhi,2014,55818,Second,17.4,1497,117.3,5.0,5.7,0,1,1,10,0.5700000000000001,0.10211759647425563
709,709,Maruti Swift 1.3 VXi,Chennai,2006,97800,Third,16.1,1197,74.0,5.0,1.75,0,1,1,18,0.09722222222222222,0.01789366053169734
710,710,Maruti Swift VDI BSIV,Kolkata,2012,52241,First,25.2,1248,74.0,5.0,2.9,0,0,1,12,0.24166666666666667,0.0555119542122088
711,711,Maruti Baleno Zeta 1.3,Coimbatore,2018,25433,First,27.39,1248,74.0,5.0,7.83,0,0,1,6,1.305,0.30786773090079816
712,712,Tata Safari Storme 2012-2015 LX,Kochi,2015,40611,First,14.0,2179,138.1,7.0,8.15,0,0,1,9,0.9055555555555556,0.20068454359656251
713,713,Hyundai Accent GLS,Bangalore,2008,72000,Second,13.2,1495,94.0,5.0,2.0,0,1,1,16,0.125,0.02777777777777778
714,714,Maruti Swift LDI SP Limited Edition,Hyderabad,2016,54631,First,25.2,1248,74.0,5.0,6.25,0,0,1,8,0.78125,0.11440390986802365
715,715,Tata Nano XTA,Coimbatore,2016,24941,First,21.9,624,37.48,4.0,3.19,0,1,0,8,0.39875,0.12790184836213464
716,716,Maruti Ertiga VDI,Ahmedabad,2017,63939,First,25.47,1248,88.5,7.0,7.75,0,0,1,7,1.1071428571428572,0.12120927759270554
717,717,Maruti Celerio VXI AMT,Delhi,2014,35214,Second,23.1,998,67.04,5.0,3.2,0,1,0,10,0.32,0.09087294825921509
718,718,Maruti Swift VDI BSIV,Delhi,2015,63000,First,25.2,1248,74.0,5.0,4.9,0,0,1,9,0.5444444444444445,0.07777777777777778
719,719,Volkswagen Vento Petrol Highline,Kochi,2012,121377,First,15.04,1598,103.6,5.0,3.8,0,1,1,12,0.31666666666666665,0.0313074140899841
720,720,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Chennai,2009,100970,First,15.5,1896,105.0,5.0,4.0,0,0,0,15,0.26666666666666666,0.03961572744379519
721,721,Mini Cooper 5 DOOR D,Hyderabad,2014,60000,Second,20.7,1496,113.98,5.0,23.5,0,0,0,10,2.35,0.39166666666666666
722,722,Tata Indica V2 DLS,Chennai,2008,77650,First,17.2,1396,53.5,5.0,1.15,0,0,1,16,0.071875,0.014810045074050225
723,723,Land Rover Range Rover 3.0 D,Mumbai,2008,55001,Second,0.0,1197,74.0,5.0,26.5,0,0,0,16,1.65625,0.4818094216468791
724,724,Honda City i-VTEC CVT VX,Bangalore,2015,18955,First,18.0,1497,117.3,5.0,10.65,0,1,0,9,1.1833333333333333,0.5618570298074387
725,725,Jaguar XF 2.2 Litre Luxury,Coimbatore,2016,47877,First,16.36,2179,187.7,5.0,35.68,0,0,0,8,4.46,0.7452430185684149
726,726,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Kochi,2017,43368,First,15.0,2143,204.0,5.0,31.94,0,0,0,7,4.562857142857143,0.7364877328906105
727,727,Chevrolet Cruze LTZ,Chennai,2011,73000,Third,18.3,1991,147.9,5.0,4.2,0,0,1,13,0.3230769230769231,0.057534246575342465
728,728,Mahindra XUV500 W8 2WD,Ahmedabad,2015,72007,First,15.1,2179,140.0,7.0,9.9,0,0,1,9,1.1,0.1374866332439902
729,729,Mercedes-Benz New C-Class C 200 CGI Avantgarde,Kochi,2014,56778,First,11.74,1796,186.0,5.0,15.46,0,1,0,10,1.546,0.2722885624713798
