,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
1124,1124,Maruti Swift Dzire AMT ZDI,Jaipur,2016,54897,First,26.59,1248,74.0,5.0,7.3,0,0,0,8
1125,1125,Tata Indica GLS BS IV,Pune,2007,108995,First,15.3,1193,65.3,5.0,1.25,0,1,1,17
1126,1126,Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2015,73000,First,22.7,1598,118.0,5.0,8.25,0,0,1,9
1127,1127,Maruti Swift VXI BSIII,Ahmedabad,2008,65000,First,16.1,1298,88.2,5.0,2.71,0,1,1,16
1128,1128,Hyundai Xcent 1.2 Kappa SX,Kolkata,2016,32000,First,19.1,1197,82.0,5.0,3.6,0,1,1,8
1129,1129,Hyundai i20 1.2 Magna,Ahmedabad,2010,65000,First,18.5,1197,80.0,5.0,3.0,0,1,1,14
1130,1130,Maruti Celerio VXI AT,Hyderabad,2016,21600,First,23.1,998,67.04,5.0,4.65,0,1,0,8
1131,1131,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mumbai,2010,39000,First,14.84,2143,170.0,5.0,9.5,0,0,0,14
1132,1132,Maruti Swift Dzire VXi,Mumbai,2011,58075,First,17.5,1298,85.8,5.0,2.95,0,1,1,13
1133,1133,Volkswagen Vento Petrol Trendline,Mumbai,2011,58000,First,15.04,1598,103.6,5.0,3.0,0,1,1,13
1134,1134,Maruti Swift ZDi,Hyderabad,2015,58000,First,25.2,1248,74.0,5.0,5.95,0,0,1,9
1135,1135,Toyota Corolla Altis VL,Delhi,2008,89000,First,14.53,1798,138.1,5.0,4.0,0,1,0,16
1136,1136,Honda Civic 2006-2010 1.8 V MT,Delhi,2008,72000,First,13.5,1799,130.0,5.0,2.5,0,1,1,16
1137,1137,Ford EcoSport 1.5 Ti VCT AT Titanium BE,Kolkata,2017,1800,First,16.05,1499,110.4,5.0,11.37,0,1,0,7
1138,1138,Fiat Linea Emotion Pack (Diesel),Pune,2010,172050,Second,19.0,1248,93.0,5.0,2.25,0,0,1,14
1139,1139,Hyundai i10 Era,Jaipur,2013,46230,First,19.81,1086,68.05,5.0,3.1,0,1,1,11
1140,1140,Volvo XC60 D5 Inscription,Kochi,2014,86925,First,11.2,2400,215.0,5.0,17.18,0,0,0,10
1141,1141,Hyundai i20 1.2 Asta,Jaipur,2018,5000,First,18.6,1197,81.83,5.0,6.5,0,1,1,6
1142,1142,Honda City i DTEC S,Ahmedabad,2014,66000,First,26.0,1498,98.6,5.0,5.7,0,0,1,10
1143,1143,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Ahmedabad,2013,119000,First,12.99,2494,100.0,8.0,8.0,0,0,1,11
1144,1144,Renault KWID RXT,Chennai,2016,45000,First,25.17,799,53.3,5.0,2.6,0,1,1,8
1145,1145,Maruti A-Star Vxi,Hyderabad,2009,66149,First,19.0,998,66.1,5.0,2.45,0,1,1,15
1146,1146,Mercedes-Benz B Class B180,Kochi,2014,42070,First,14.8,1595,120.7,5.0,11.57,0,1,0,10
1147,1147,Maruti Wagon R LXI BS IV,Kolkata,2012,35503,First,18.9,998,67.1,5.0,2.3,0,1,1,12
1148,1148,Maruti Swift VDI BSIV,Jaipur,2016,41460,First,25.2,1248,74.0,5.0,5.9,0,0,1,8
1149,1149,Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2015,40600,First,17.0,1591,121.3,5.0,7.2,0,1,0,9
1150,1150,Hyundai Verna CRDi 1.6 AT SX Option,Ahmedabad,2013,87000,First,22.0,1582,126.2,5.0,5.9,0,0,0,11
1151,1151,Honda City V MT,Chennai,2014,30000,Second,16.8,1497,116.3,5.0,6.0,0,1,1,10
1152,1152,Hyundai i10 Magna Optional 1.1L,Kolkata,2010,27089,First,16.0,1086,66.7,5.0,1.95,0,1,1,14
1153,1153,Toyota Etios GD SP,Coimbatore,2016,53702,First,23.59,1364,67.04,5.0,6.55,0,0,1,8
1154,1154,Volvo S60 D4 Momentum,Hyderabad,2015,51000,First,27.03,1969,190.0,5.0,25.0,0,0,0,9
1155,1155,Ford Figo Diesel EXI,Kolkata,2012,36542,First,20.0,1399,68.05,5.0,2.65,0,0,1,12
1156,1156,Mercedes-Benz E-Class 2015-2017 E350 CDI Avantgrade,Mumbai,2017,15000,First,13.0,2987,265.0,5.0,69.5,0,0,0,7
1157,1157,BMW 3 Series 320d Luxury Line,Chennai,2012,65000,First,22.69,1995,190.0,5.0,14.0,0,0,0,12
1158,1158,Maruti Alto 800 VXI,Pune,2014,32000,Second,22.74,796,47.3,5.0,2.1,0,1,1,10
1159,1159,Toyota Innova Crysta 2.4 VX MT,Hyderabad,2017,24393,First,13.68,2393,147.8,7.0,20.4,0,0,1,7
1160,1160,Volkswagen Polo 1.0 MPI Trendline,Hyderabad,2019,1000,First,18.78,999,75.0,5.0,5.68,0,1,1,5
1161,1161,Nissan Terrano XL,Mumbai,2014,28238,First,13.24,1598,102.5,5.0,5.55,0,1,1,10
1162,1162,Mitsubishi Pajero Sport 4X4,Mumbai,2013,59000,First,13.5,2477,175.56,7.0,12.75,0,0,1,11
1163,1163,Honda Civic 2010-2013 1.8 S MT,Mumbai,2012,92000,Second,14.8,1799,130.2,5.0,3.35,0,1,1,12
1164,1164,Maruti Alto 800 LXI,Kolkata,2013,56840,First,22.74,796,47.3,5.0,1.55,0,1,1,11
1165,1165,Volkswagen Vento Diesel Highline,Coimbatore,2013,62746,Second,20.54,1598,103.6,5.0,5.9,0,0,1,11
1166,1166,Land Rover Freelander 2 HSE,Hyderabad,2012,96000,First,12.35,2179,187.74,5.0,18.98,0,0,0,12
1167,1167,Honda CR-V 2.0L 2WD MT,Mumbai,2014,24000,First,13.7,1997,153.86,5.0,11.51,0,1,1,10
1168,1168,Maruti Ertiga VDI,Mumbai,2016,54000,First,20.77,1248,88.76,7.0,7.75,0,0,1,8
1169,1169,Toyota Innova 2.5 GX (Diesel) 7 Seater,Chennai,2016,90000,First,12.99,2494,100.6,7.0,13.9,0,0,1,8
1170,1170,Tata Manza Aura Safire,Kolkata,2010,40000,First,15.0,1368,90.0,5.0,1.35,0,1,1,14
1171,1171,Audi Q7 35 TDI Quattro Premium Plus,Mumbai,2015,65938,Second,12.07,2967,241.4,7.0,38.0,0,0,0,9
1172,1172,Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2017,16100,First,17.1,1591,121.4,5.0,11.6,0,1,0,7
1173,1173,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Hyderabad,2017,3600,First,21.5,1498,108.5,5.0,12.25,0,0,0,7
1174,1174,Honda City 1.5 S MT,Jaipur,2011,52000,First,17.0,1497,118.0,5.0,3.8,0,1,1,13
1175,1175,Ford Figo Diesel Titanium,Mumbai,2014,54000,First,20.0,1399,68.05,5.0,3.25,0,0,1,10
1176,1176,Honda Jazz 1.2 VX i VTEC,Mumbai,2016,15399,First,18.7,1199,88.7,5.0,6.4,0,1,1,8
1177,1177,Volkswagen Polo Petrol Highline 1.2L,Bangalore,2012,75000,Second,16.47,1198,73.9,5.0,3.95,0,1,1,12
1178,1178,Honda City i-VTEC S,Delhi,2010,76752,First,17.4,1497,117.3,5.0,3.57,0,1,1,14
1179,1179,Honda City ZX GXi,Mumbai,2005,56000,Second,17.7,1497,78.0,5.0,1.25,0,1,1,19
1180,1180,Honda CR-V 2.4L 4WD AT AVN,Kolkata,2013,46125,Second,12.0,2354,187.4,5.0,12.5,0,1,0,11
1181,1181,BMW 5 Series 2013-2017 520d Luxury Line,Ahmedabad,2014,35000,Second,18.12,1995,190.0,5.0,23.0,0,0,0,10
1182,1182,Ambassador Classic Nova Diesel,Chennai,2003,80000,Third,12.8,1489,35.5,5.0,1.35,0,0,1,21
1183,1183,Mahindra Scorpio VLX 2.2 mHawk BSIII,Coimbatore,2012,62729,First,12.05,2179,120.0,8.0,6.32,0,0,1,12
1184,1184,Volkswagen Vento Diesel Comfortline,Kolkata,2012,34000,First,20.54,1598,103.6,5.0,3.4,0,0,1,12
1185,1185,Maruti Zen VX,Jaipur,1999,70000,Second,17.3,993,60.0,5.0,0.77,0,1,1,25
1186,1186,Maruti 800 DX BSII,Jaipur,2009,32000,First,16.1,796,37.0,4.0,0.9,0,1,1,15
1187,1187,Toyota Corolla Altis 1.8 VL CVT,Delhi,2017,21000,First,14.28,1798,138.03,5.0,18.0,0,1,0,7
1188,1188,BMW 3 Series 328i Sport Line,Pune,2013,49000,First,14.59,1997,245.0,5.0,19.0,0,1,0,11
1189,1189,Ford Ikon 1.3 Flair,Chennai,2007,40000,Third,13.8,1299,70.0,5.0,1.1,0,1,1,17
1190,1190,Chevrolet Beat LT,Pune,2012,78000,Second,18.6,1199,79.4,5.0,2.0,0,1,1,12
1191,1191,Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52000,First,21.43,1364,86.79,5.0,6.5,0,0,1,12
1192,1192,Mahindra XUV500 W4,Bangalore,2014,65213,First,16.0,2179,140.0,7.0,9.45,0,0,1,10
1193,1193,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,170000,First,24.4,1120,71.0,5.0,4.0,0,0,1,8
1194,1194,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Kochi,2017,36884,First,13.0,2143,204.0,5.0,32.25,0,0,0,7
1195,1195,Hyundai i10 Sportz,Pune,2009,62500,First,20.36,1197,78.9,5.0,2.1,0,1,1,15
1196,1196,Toyota Corolla Altis VL AT,Mumbai,2015,68000,Second,14.28,1798,138.03,5.0,9.75,0,1,0,9
1197,1197,Toyota Corolla 1.8 J,Kolkata,2014,40748,First,14.53,1798,138.0,5.0,6.3,0,1,1,10
1198,1198,Audi Q3 2.0 TDI Quattro,Hyderabad,2013,60000,First,17.32,1968,184.0,5.0,21.0,0,0,0,11
1199,1199,Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,12400,First,21.9,1396,88.8,5.0,4.65,0,0,1,10
1200,1200,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Mumbai,2013,87000,Second,19.27,2143,167.62,5.0,17.0,0,0,0,11
1201,1201,Maruti Ritz VDi,Pune,2013,20248,First,21.1,1248,73.9,5.0,4.35,0,0,1,11
1202,1202,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,52383,First,19.67,1582,126.2,5.0,14.82,0,0,1,7
1203,1203,Jaguar XE 2.0L Diesel Prestige,Delhi,2018,1000,First,13.6,1999,177.0,5.0,40.0,0,0,0,6
1204,1204,Mahindra Xylo D4,Chennai,2016,85000,First,14.95,2489,93.7,7.0,6.15,0,0,1,8
1205,1205,Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2014,47000,First,12.99,2494,100.6,7.0,11.25,0,0,1,10
1206,1206,Toyota Camry 2.5 Hybrid,Pune,2018,17585,First,19.16,2494,157.7,5.0,32.0,0,1,0,6
1207,1207,Audi Q5 3.0 TDI Quattro,Coimbatore,2018,32496,First,13.22,2967,241.4,5.0,45.62,0,0,0,6
1208,1208,Maruti Swift VDI,Kochi,2017,34613,First,28.4,1248,74.0,5.0,6.24,0,0,1,7
1209,1209,Maruti Ertiga VDI Limited Edition,Chennai,2015,153000,First,20.77,1248,88.76,7.0,4.8,0,0,1,9
1210,1210,Maruti Swift VXi BSIV,Chennai,2014,54000,Second,16.1,1197,85.0,5.0,4.5,0,1,1,10
1211,1211,Hyundai i10 Sportz,Kochi,2015,16900,First,20.36,1197,78.9,5.0,3.87,0,1,1,9
1212,1212,Hyundai i10 Sportz,Delhi,2013,62334,First,20.36,1197,78.9,5.0,2.75,0,1,1,11
1213,1213,Maruti Baleno Sigma 1.2,Kochi,2018,23714,First,21.4,1197,83.1,5.0,6.57,0,1,1,6
1214,1214,Hyundai Accent Executive,Jaipur,2010,52325,First,16.36,1495,93.7,5.0,2.0,0,1,1,14
1215,1215,Honda Brio S MT,Ahmedabad,2012,50000,First,19.4,1198,86.8,5.0,3.65,0,1,1,12
1216,1216,Maruti Swift ZDi,Hyderabad,2016,55746,First,22.9,1248,74.0,5.0,6.95,0,0,1,8
1217,1217,Hyundai Xcent 1.2 VTVT S,Bangalore,2014,54000,First,20.14,1197,81.86,5.0,5.5,0,1,1,10
1218,1218,Mahindra XUV500 W8 2WD,Kolkata,2013,43000,First,16.0,2179,140.0,7.0,7.0,0,0,1,11
1219,1219,Mercedes-Benz E-Class E250 CDI Avantgrade,Delhi,2014,40000,First,13.0,2143,201.1,5.0,24.0,0,0,0,10
1220,1220,Land Rover Freelander 2 TD4 S,Bangalore,2010,125000,Second,0.0,2179,115.0,5.0,11.0,0,0,0,14
1221,1221,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Bangalore,2016,51944,First,19.27,2143,170.0,5.0,32.5,0,0,0,8
1222,1222,Hyundai i20 Asta 1.4 CRDi,Kochi,2015,46950,First,21.27,1396,88.76,5.0,6.45,0,0,1,9
1223,1223,Skoda Octavia Elegance 2.0 TDI AT,Mumbai,2015,23000,First,19.3,1968,141.0,5.0,15.75,0,0,0,9
1224,1224,Honda City 1.5 S MT,Mumbai,2014,54546,First,17.0,1497,118.0,5.0,5.5,0,1,1,10
1225,1225,Toyota Fortuner 4x2 AT,Kochi,2015,51535,First,12.55,2982,168.5,7.0,19.03,0,0,0,9
1226,1226,Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000,First,17.32,1968,184.0,5.0,15.25,0,0,0,11
1227,1227,Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,First,20.92,998,67.1,5.0,2.4,0,1,1,12
1228,1228,Tata Indigo eCS LX BSIV,Chennai,2011,124000,First,23.03,1396,69.0,5.0,2.3,0,0,1,13
1229,1229,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kochi,2014,77395,First,17.11,1968,174.33,5.0,14.35,0,0,0,10
1230,1230,Honda City i-VTEC CVT VX,Kochi,2018,22974,First,18.0,1497,117.3,5.0,11.97,0,1,0,6
1231,1231,Toyota Fortuner 2.8 2WD MT,Ahmedabad,2015,65012,First,14.24,2755,174.5,7.0,18.9,0,0,1,9
1232,1232,Hyundai Grand i10 Sportz,Ahmedabad,2017,17125,First,18.9,1197,82.0,5.0,5.4,0,1,1,7
1233,1233,Maruti Eeco 7 Seater Standard,Hyderabad,2015,90413,First,15.1,1196,73.0,7.0,2.95,0,1,1,9
1234,1234,Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,37000,First,16.47,1198,73.9,5.0,5.1,0,1,1,11
1235,1235,Maruti Wagon R LXI Minor,Jaipur,2006,65000,First,18.9,1061,67.0,5.0,1.5,0,1,1,18
1236,1236,Honda City 1.5 V MT,Bangalore,2011,66000,First,17.0,1497,118.0,5.0,4.9,0,1,1,13
1237,1237,Honda Civic 2010-2013 1.8 S MT,Mumbai,2010,86000,First,14.8,1799,130.2,5.0,2.9,0,1,1,14
1238,1238,Honda City 1.5 EXI,Pune,2005,98437,First,13.0,1493,100.0,5.0,1.15,0,1,1,19
1239,1239,Hyundai i20 1.2 Magna,Kolkata,2010,18000,First,18.5,1197,80.0,5.0,2.3,0,1,1,14
1240,1240,Hyundai Grand i10 CRDi Sportz Celebration Edition,Kochi,2018,35070,First,24.0,1120,70.0,5.0,5.99,0,0,1,6
1241,1241,Volkswagen Vento Petrol Highline AT,Pune,2011,42000,Third,14.4,1598,103.6,5.0,3.4,0,1,0,13
1242,1242,Hyundai i10 Sportz 1.2,Kolkata,2009,40000,First,20.36,1197,78.9,5.0,1.7,0,1,1,15
1243,1243,Hyundai i20 Asta,Kolkata,2009,43000,First,17.0,1197,80.0,5.0,1.99,0,1,1,15
1244,1244,Chevrolet Beat LS,Pune,2012,65000,First,18.6,1199,79.4,5.0,2.5,0,1,1,12
1245,1245,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2013,74000,First,22.07,1199,73.9,5.0,4.85,0,0,1,11
1246,1246,Ford Figo Petrol LXI,Hyderabad,2010,51192,First,15.6,1196,70.0,5.0,2.65,0,1,1,14
1247,1247,Audi TT 2.0 TFSI,Kochi,2014,14262,First,9.9,1984,207.8,2.0,27.35,0,1,0,10
1248,1248,Honda City i DTEC VX,Jaipur,2015,66339,Second,25.1,1498,98.6,5.0,6.9,0,0,1,9
1249,1249,Ford Figo Diesel Titanium,Hyderabad,2013,90200,First,20.0,1399,68.05,5.0,3.5,0,0,1,11
1250,1250,Toyota Innova 2.5 ZX Diesel 7 Seater,Delhi,2015,57854,First,12.99,2494,100.6,7.0,12.5,0,0,1,9
1251,1251,Maruti Ciaz 1.4 AT Alpha,Delhi,2017,32000,First,19.12,1373,91.1,5.0,9.2,0,1,0,7
1252,1252,Hyundai Grand i10 AT Asta,Mumbai,2015,29631,First,18.9,1197,82.0,5.0,4.9,0,1,0,9
1253,1253,Honda City 1.3 DX,Delhi,2009,55005,First,12.8,1197,74.0,5.0,3.2,0,1,1,15
1254,1254,Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,First,18.88,999,123.24,5.0,5.55,0,1,1,10
1255,1255,Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,First,14.7,1798,177.6,5.0,13.5,0,1,0,10
1256,1256,Fiat Linea Emotion (Diesel),Kolkata,2010,145000,First,20.4,1248,91.7,5.0,2.6,0,0,1,14
1257,1257,Maruti Swift Lxi BSIII,Jaipur,2015,78000,First,16.1,1298,88.2,5.0,4.5,0,1,1,9
1258,1258,Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000,Second,11.8,2993,180.0,7.0,34.0,0,0,0,11
1259,1259,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,First,12.8,2494,102.0,7.0,12.0,0,0,1,12
1260,1260,Maruti Swift LDI,Mumbai,2015,14000,First,28.4,1248,74.0,5.0,5.25,0,0,1,9
1261,1261,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456,First,17.68,1968,174.33,5.0,21.56,0,0,0,10
1262,1262,BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450,First,22.48,1995,190.0,5.0,24.68,0,0,0,12
1263,1263,Hyundai i20 Magna Optional 1.2,Delhi,2013,63777,First,18.5,1197,82.9,5.0,3.67,0,1,1,11
1264,1264,BMW X1 M Sport sDrive 20d,Mumbai,2016,31000,First,17.05,1995,190.0,5.0,29.5,0,0,0,8
1265,1265,Toyota Etios G,Delhi,2012,60000,First,17.6,1496,88.73,5.0,3.1,0,1,1,12
1266,1266,Tata Indigo LX,Ahmedabad,2015,78008,First,17.0,1405,70.0,5.0,2.9,0,0,1,9
1267,1267,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2014,33000,Second,0.0,2987,165.0,5.0,43.0,0,0,0,10
1268,1268,Volkswagen Beetle 2.0,Mumbai,2009,27078,First,10.98,1984,114.4,4.0,15.95,0,1,0,15
1269,1269,Volkswagen Polo GT TDI,Hyderabad,2011,57275,First,19.7,1598,103.6,5.0,4.5,0,0,1,13
1270,1270,Hyundai Grand i10 CRDi Magna,Delhi,2014,45000,First,24.0,1120,70.0,5.0,3.49,0,0,1,10
1271,1271,Maruti Swift VDI BSIV,Delhi,2014,57319,First,25.2,1248,74.0,5.0,4.25,0,0,1,10
1272,1272,Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,Second,24.0,1396,88.76,5.0,1.9,0,0,1,16
1273,1273,BMW 5 Series 2003-2012 525d,Mumbai,2011,89000,First,16.73,1995,218.0,5.0,16.57,0,0,0,13
1274,1274,Honda City 1.5 S MT,Bangalore,2012,72000,First,17.0,1497,118.0,5.0,5.75,0,1,1,12
1275,1275,Audi A4 2.0 TDI,Delhi,2013,36000,Second,16.55,1968,147.51,5.0,14.0,0,0,0,11
1276,1276,Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,Second,19.5,1248,75.0,5.0,2.5,0,0,1,11
1277,1277,Honda City 1.3 EXI,Ahmedabad,2002,85000,First,13.0,1343,90.0,5.0,1.2,0,1,1,22
1278,1278,BMW 3 Series 320d Luxury Line,Kochi,2013,37613,First,22.69,1995,190.0,5.0,13.95,0,0,0,11
1279,1279,Ford Fiesta 1.4 Duratec EXI,Chennai,2007,100000,First,16.6,1388,68.0,5.0,1.6,0,1,1,17
1280,1280,Tata Nano XTA,Coimbatore,2016,5240,First,21.9,624,37.48,4.0,3.6,0,1,0,8
1281,1281,Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,First,20.89,1197,81.8,5.0,6.06,0,1,1,5
1282,1282,Maruti Swift Dzire ZXi,Coimbatore,2013,59254,Second,17.5,1298,85.8,5.0,5.29,0,1,1,11
1283,1283,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,First,22.7,1498,89.84,5.0,5.75,0,0,1,10
1284,1284,Maruti Swift 1.3 ZXI,Hyderabad,2015,50295,First,16.1,1197,74.0,5.0,5.8,0,1,1,9
1285,1285,Maruti Swift Dzire VXI,Coimbatore,2014,47674,First,19.1,1197,85.8,5.0,5.72,0,1,1,10
1286,1286,Hyundai i10 Sportz AT,Kochi,2014,61517,First,16.95,1197,78.9,5.0,4.39,0,1,0,10
1287,1287,Mahindra XUV500 W6 2WD,Coimbatore,2016,62946,First,15.1,2179,140.0,7.0,11.05,0,0,1,8
1288,1288,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,66823,Second,22.54,1396,88.73,5.0,4.83,0,0,1,9
1289,1289,Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,Second,21.27,1396,88.76,5.0,4.5,0,0,1,12
1290,1290,BMW 7 Series 730Ld,Mumbai,2011,55000,Second,16.46,2993,258.0,5.0,19.5,0,0,0,13
1291,1291,Skoda Rapid 1.6 MPI AT Style Plus,Mumbai,2017,24000,First,14.3,1598,103.52,5.0,8.75,0,1,0,7
1292,1292,Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002,First,14.75,2967,245.0,7.0,67.0,0,0,0,8
1293,1293,Honda City i VTEC VX,Kochi,2016,54317,First,17.4,1497,117.3,5.0,8.4,0,1,1,8
1294,1294,Hyundai Xcent 1.2 Kappa SX,Mumbai,2016,10200,First,19.1,1197,82.0,5.0,4.99,0,1,1,8
1295,1295,Honda City i DTec E,Coimbatore,2016,24337,First,26.0,1498,98.6,5.0,8.18,0,0,1,8
1296,1296,Honda Brio S Option MT,Pune,2012,79000,First,18.4,1198,86.8,5.0,2.9,0,1,1,12
1297,1297,Maruti Ciaz ZDi Plus SHVS,Jaipur,2015,40500,First,28.09,1248,88.5,5.0,7.1,0,0,1,9
1298,1298,Maruti Swift Dzire VDI Optional,Pune,2016,23000,First,26.59,1248,74.0,5.0,7.05,0,0,1,8
1299,1299,Honda CR-V 2.4L 4WD AT,Pune,2015,63050,First,11.1,2354,158.8,5.0,17.5,0,1,0,9
1300,1300,Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2008,78000,Second,14.53,1794,138.1,5.0,3.41,0,1,0,16
1301,1301,Honda City 1.5 V MT,Coimbatore,2012,66245,First,17.0,1497,118.0,5.0,5.68,0,1,1,12
1302,1302,Mahindra Scorpio LX BS IV,Bangalore,2007,74112,First,12.05,2179,120.0,9.0,4.1,0,0,1,17
1303,1303,Skoda Laura 1.8 TSI Ambiente,Delhi,2011,87670,First,13.4,1798,157.8,5.0,4.0,0,1,1,13
1304,1304,BMW 3 Series 320d Sport Line,Hyderabad,2015,10000,First,18.88,1995,184.0,5.0,30.0,0,0,0,9
1305,1305,Maruti SX4 Zxi BSIII,Chennai,2007,62493,First,15.0,1586,104.68,5.0,1.8,0,1,1,17
1306,1306,Maruti Ciaz VXi Plus,Kochi,2015,44620,First,20.73,1373,91.1,5.0,6.93,0,1,1,9
1307,1307,Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,Bangalore,2012,66538,First,10.2,4367,308.0,7.0,70.0,0,0,0,12
1308,1308,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Ahmedabad,2013,60000,First,12.99,2494,100.0,7.0,7.9,0,0,1,11
1309,1309,Hyundai Santro Xing GL,Kochi,2011,20842,First,0.0,1086,62.0,5.0,2.78,0,1,1,13
1310,1310,Hyundai Santa Fe 4WD AT,Chennai,2014,110000,First,13.01,2199,194.3,7.0,14.4,0,0,0,10
1311,1311,Mercedes-Benz New C-Class C250 Avantgarde,Mumbai,2011,45000,Second,11.74,1796,186.0,5.0,13.5,0,1,0,13
1312,1312,Maruti Alto LXi,Coimbatore,2012,49008,First,19.7,796,46.3,5.0,2.88,0,1,1,12
1313,1313,Maruti Alto 800 2016-2019 LXI,Kolkata,2016,31000,First,24.7,796,47.3,5.0,2.15,0,1,1,8
1314,1314,Nissan Sunny 2011-2014 XV,Pune,2013,8000,First,16.95,1498,97.7,5.0,3.75,0,1,1,11
1315,1315,Maruti Alto 800 2016-2019 VXI,Mumbai,2019,171,First,24.7,796,47.3,5.0,3.6,0,1,1,5
1316,1316,Maruti Alto K10 VXI,Kolkata,2018,2100,First,24.07,998,67.1,5.0,3.6,0,1,1,6
1317,1317,Hyundai Grand i10 1.2 Kappa Sportz AT,Coimbatore,2018,20667,First,18.9,1197,81.86,5.0,7.55,0,1,0,6
1318,1318,Honda Mobilio S i DTEC,Kolkata,2015,50000,First,24.2,1498,98.6,7.0,4.7,0,0,1,9
1319,1319,Tata Manza Aqua Quadrajet,Jaipur,2010,100030,Second,18.8,1248,90.0,5.0,1.6,0,0,1,14
1320,1320,Chevrolet Optra Magnum 2.0 LT,Pune,2011,75372,First,16.52,1991,123.7,5.0,3.34,0,0,1,13
1321,1321,Honda City i VTEC CVT VX,Kochi,2016,60475,First,18.0,1497,117.3,5.0,9.1,0,1,0,8
1322,1322,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2019,18453,First,18.9,1197,81.86,5.0,6.17,0,1,1,5
1323,1323,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,First,22.0,1582,126.2,5.0,2.5,0,0,1,16
1324,1324,Nissan Micra XL,Kolkata,2016,31001,First,18.44,1198,75.0,5.0,3.0,0,1,1,8
1325,1325,Hyundai Verna 1.6 SX,Jaipur,2012,65900,First,22.32,1582,126.32,5.0,5.75,0,0,1,12
1326,1326,Hyundai Creta 1.6 VTVT E Plus,Bangalore,2017,26246,First,15.29,1591,121.3,5.0,10.75,0,1,1,7
1327,1327,Maruti Wagon R VXI BS IV,Jaipur,2013,62700,Second,20.51,998,67.04,5.0,2.85,0,1,1,11
1328,1328,Honda Accord 2.4 Elegance A/T,Chennai,2008,90000,First,10.2,2354,180.0,5.0,6.5,0,1,0,16
1329,1329,Honda City 1.5 S AT,Bangalore,2016,36000,First,16.8,1497,118.0,5.0,9.45,0,1,0,8
1330,1330,Maruti Baleno Alpha 1.3,Delhi,2016,46000,First,27.39,1248,74.0,5.0,6.75,0,0,1,8
1331,1331,Honda City i DTec V,Coimbatore,2017,73003,First,26.0,1498,98.6,5.0,7.75,0,0,1,7
1332,1332,Hyundai i20 Era 1.4 CRDi,Kochi,2014,46566,First,22.54,1396,88.76,5.0,4.4,0,0,1,10
1333,1333,Mercedes-Benz E-Class 2015-2017 E350 Edition E,Jaipur,2015,41493,First,13.0,2987,265.0,5.0,42.0,0,0,0,9
1334,1334,Nissan Terrano XV 110 PS,Kochi,2014,103788,First,19.01,1461,108.5,5.0,5.67,0,0,1,10
1335,1335,Renault Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,First,19.6,1461,108.45,5.0,11.5,0,0,0,8
1336,1336,Maruti Wagon R LXI Minor,Pune,2009,120000,First,18.9,998,67.1,5.0,1.69,0,1,1,15
1337,1337,Hyundai Getz 1.5 CRDi GVS,Jaipur,2009,97359,Second,17.1,1493,110.0,5.0,1.8,0,0,1,15
